,zpid,price,bedrooms,squarefeetarea,latitude,street_address,zipcode,link,longitude,full_bathroom,half_bathroom,quarter_bathroom,three_quarter_bathroom,year_built,lot_area,stories,home_type,full_address
1743,22220820,375220,3,3336,36.01426,10304 S Delaware Pl,74137,https://www.zillow.com/homedetails/10304-S-Delaware-Pl-Tulsa-OK-74137/22220820_zpid/,-95.948166,2.0,1.0,0.0,0.0,1994.0,7013.16,2.0,SingleFamily,"10304 S Delaware Pl,Tulsa,OK"
1744,22237187,220000,3,1582,36.106472,12020 E 39th St S,74146,https://www.zillow.com/homedetails/12020-E-39th-St-S-Tulsa-OK-74146/22237187_zpid/,-95.84296,2.0,0.0,0.0,0.0,1974.0,8537.76,1.0,SingleFamily,"12020 E 39th St S,Tulsa,OK"
1745,22117547,202000,3,1392,36.137077,1808 S 141st East Ave,74108,https://www.zillow.com/homedetails/1808-S-141st-East-Ave-Tulsa-OK-74108/22117547_zpid/,-95.82028,2.0,0.0,0.0,0.0,1977.0,13982.76,1.0,SingleFamily,"1808 S 141st East Ave,Tulsa,OK"
1746,22125129,386000,3,1653,36.178974,535 E Queen St,74106,https://www.zillow.com/homedetails/535-E-Queen-St-Tulsa-OK-74106/22125129_zpid/,-95.98805,0.0,0.0,0.0,0.0,2003.0,7884.36,1.0,SingleFamily,"535 E Queen St,Tulsa,OK"
1747,22146386,250000,3,2145,36.139057,7523 E 17th St,74112,https://www.zillow.com/homedetails/7523-E-17th-St-Tulsa-OK-74112/22146386_zpid/,-95.89313,2.0,1.0,0.0,0.0,1958.0,8842.68,1.0,SingleFamily,"7523 E 17th St,Tulsa,OK"
1748,22240963,265500,3,2225,36.053288,7215 E 77th St N,74133,https://www.zillow.com/homedetails/7215-E-77th-St-N-Tulsa-OK-74133/22240963_zpid/,-95.89515,2.0,0.0,0.0,0.0,1978.0,9104.04,1.0,SingleFamily,"7215 E 77th St N,Tulsa,OK"
1749,83080508,535800,3,2645,35.99127,11817 S Braden Ave,74137,https://www.zillow.com/homedetails/11817-S-Braden-Ave-Tulsa-OK-74137/83080508_zpid/,-95.9203,2.0,0.0,0.0,0.0,2005.0,11717.639999999998,1.0,SingleFamily,"11817 S Braden Ave,Tulsa,OK"
1750,351986886,235742,3,1252,36.026787,9342 S 94th East Ave,74133,https://www.zillow.com/homedetails/9342-S-94th-East-Ave-Tulsa-OK-74133/351986886_zpid/,-95.87142,2.0,0.0,0.0,0.0,1992.0,2178.0,1.0,SingleFamily,"9342 S 94th East Ave,Tulsa,OK"
1751,21783204,345000,3,2364,36.041588,5408 W 85th St S,74131,https://www.zillow.com/homedetails/5408-W-85th-St-S-Tulsa-OK-74131/21783204_zpid/,-96.05323,2.0,1.0,0.0,0.0,1980.0,7666.56,1.0,SingleFamily,"5408 W 85th St S,Tulsa,OK"
1752,22126596,260000,3,2182,36.068493,6558 S Hudson Pl,74136,https://www.zillow.com/homedetails/6558-S-Hudson-Pl-Tulsa-OK-74136/22126596_zpid/,-95.910645,2.0,1.0,0.0,0.0,1973.0,7187.4,1.0,SingleFamily,"6558 S Hudson Pl,Tulsa,OK"
1753,22226575,222500,3,1688,36.02113,6906 E 98th St S,74133,https://www.zillow.com/homedetails/6906-E-98th-St-S-Tulsa-OK-74133/22226575_zpid/,-95.89877,2.0,0.0,0.0,0.0,1985.0,7492.32,1.0,SingleFamily,"6906 E 98th St S,Tulsa,OK"
1754,89358792,299995,3,1856,36.092674,19115 E 49th St S,74134,https://www.zillow.com/homedetails/19115-E-49th-St-S-Tulsa-OK-74134/89358792_zpid/,-95.762924,2.0,0.0,0.0,0.0,2011.0,12545.28,1.0,SingleFamily,"19115 E 49th St S,Tulsa,OK"
1755,22242675,267000,3,2331,36.049465,8806 E 79th St,74133,https://www.zillow.com/homedetails/8806-E-79th-St-Tulsa-OK-74133/22242675_zpid/,-95.877556,2.0,0.0,0.0,0.0,1979.0,10585.08,1.0,SingleFamily,"8806 E 79th St,Tulsa,OK"
1756,22106278,448000,3,1746,36.11734,1244 E 31st Pl,74105,https://www.zillow.com/homedetails/1244-E-31st-Pl-Tulsa-OK-74105/22106278_zpid/,-95.976585,2.0,0.0,0.0,0.0,1939.0,12545.28,1.0,SingleFamily,"1244 E 31st Pl,Tulsa,OK"
1757,22121862,405000,3,1977,36.10672,3834 S Trenton Ave,74105,https://www.zillow.com/homedetails/3834-S-Trenton-Ave-Tulsa-OK-74105/22121862_zpid/,-95.96942,2.0,0.0,0.0,0.0,1947.0,9191.16,1.0,SingleFamily,"3834 S Trenton Ave,Tulsa,OK"
1758,22187591,201000,3,1264,36.15801,5309 E 3rd St,74112,https://www.zillow.com/homedetails/5309-E-3rd-St-Tulsa-OK-74112/22187591_zpid/,-95.91727,1.0,0.0,0.0,0.0,1949.0,10454.4,1.0,SingleFamily,"5309 E 3rd St,Tulsa,OK"
1759,22191532,215000,3,1532,36.117622,3225 S 148th Ave E,74134,https://www.zillow.com/homedetails/3225-S-148th-Ave-E-Tulsa-OK-74134/22191532_zpid/,-95.812386,2.0,0.0,0.0,0.0,1978.0,20168.28,1.0,SingleFamily,"3225 S 148th Ave E,Tulsa,OK"
1760,22237207,215000,3,1499,36.106575,3857 S 118th East Ave,74146,https://www.zillow.com/homedetails/3857-S-118th-East-Ave-Tulsa-OK-74146/22237207_zpid/,-95.845695,2.0,0.0,0.0,0.0,1973.0,34543.08,1.0,SingleFamily,"3857 S 118th East Ave,Tulsa,OK"
1761,79760433,435000,3,2710,36.0926,16422 E 49th St S,74134,https://www.zillow.com/homedetails/16422-E-49th-St-S-Tulsa-OK-74134/79760433_zpid/,-95.793495,2.0,1.0,0.0,0.0,2005.0,6185.52,2.0,SingleFamily,"16422 E 49th St S,Tulsa,OK"
1762,295333121,400000,3,2504,36.141747,1419 S Quincy Ave APT C,74120,https://www.zillow.com/homedetails/1419-S-Quincy-Ave-APT-C-Tulsa-OK-74120/295333121_zpid/,-95.973076,3.0,1.0,0.0,0.0,2007.0,17511.12,2.0,SingleFamily,"1419 S Quincy Ave APT C,Tulsa,OK"
1763,307201300,270000,3,1539,36.05149,6350 W 77th St,74131,https://www.zillow.com/homedetails/6350-W-77th-St-Tulsa-OK-74131/307201300_zpid/,-96.06424,2.0,0.0,0.0,0.0,2017.0,27007.2,1.0,SingleFamily,"6350 W 77th St,Tulsa,OK"
1764,343091809,311028,3,1557,36.107334,15110 E 38th St S,74134,https://www.zillow.com/homedetails/15110-E-38th-St-S-Tulsa-OK-74134/343091809_zpid/,-95.8494,2.0,0.0,0.0,0.0,2024.0,8842.68,1.0,SingleFamily,"15110 E 38th St S,Tulsa,OK"
1765,22099293,249900,3,1353,36.146973,1124 S Florence Ave,74104,https://www.zillow.com/homedetails/1124-S-Florence-Ave-Tulsa-OK-74104/22099293_zpid/,-95.94736,2.0,0.0,0.0,0.0,,7753.68,1.0,SingleFamily,"1124 S Florence Ave,Tulsa,OK"
1766,22099414,245000,3,1474,36.14259,4619 E 14th St,74112,https://www.zillow.com/homedetails/4619-E-14th-St-Tulsa-OK-74112/22099414_zpid/,-95.924965,2.0,0.0,0.0,0.0,1939.0,15289.56,1.0,SingleFamily,"4619 E 14th St,Tulsa,OK"
1767,22102951,229900,3,1178,36.125015,5769 E 26th Pl,74114,https://www.zillow.com/homedetails/5769-E-26th-Pl-Tulsa-OK-74114/22102951_zpid/,-95.91049,1.0,1.0,0.0,0.0,1955.0,58413.96,1.0,SingleFamily,"5769 E 26th Pl,Tulsa,OK"
1768,22169494,374900,3,2056,36.07821,5809 S Columbia Pl,74105,https://www.zillow.com/homedetails/5809-S-Columbia-Pl-Tulsa-OK-74105/22169494_zpid/,-95.949356,2.0,0.0,0.0,0.0,1955.0,9016.92,1.0,SingleFamily,"5809 S Columbia Pl,Tulsa,OK"
1769,22230863,202000,3,1054,36.115734,12934 E 32nd St,74134,https://www.zillow.com/homedetails/12934-E-32nd-St-Tulsa-OK-74134/22230863_zpid/,-95.83132,1.0,0.0,0.0,0.0,1972.0,3789.72,1.0,SingleFamily,"12934 E 32nd St,Tulsa,OK"
1770,78479620,275000,3,1798,36.16326,703 N Zenith Ave,74127,https://www.zillow.com/homedetails/703-N-Zenith-Ave-Tulsa-OK-74127/78479620_zpid/,-96.01759,2.0,0.0,0.0,0.0,1973.0,10497.96,1.0,SingleFamily,"703 N Zenith Ave,Tulsa,OK"
1771,347386626,525000,3,3858,36.062744,6928 S Evanston Ave E,74136,https://www.zillow.com/homedetails/6928-S-Evanston-Ave-E-Tulsa-OK-74136/347386626_zpid/,-95.94654,3.0,0.0,0.0,0.0,1968.0,10280.16,1.0,SingleFamily,"6928 S Evanston Ave E,Tulsa,OK"
1772,350502330,209000,3,1952,36.06254,6914 S 30th West Ave,74132,https://www.zillow.com/homedetails/6914-S-30th-West-Ave-Tulsa-OK-74132/350502330_zpid/,-96.0249,2.0,1.0,0.0,0.0,1979.0,18687.24,3.0,SingleFamily,"6914 S 30th West Ave,Tulsa,OK"
1773,2054351830,532372,3,2783,35.977997,5815 E 128th St S,74008,https://www.zillow.com/homedetails/5815-E-128th-St-S-Bixby-OK-74008/2054351830_zpid/,-95.91199,2.0,1.0,0.0,0.0,2023.0,7013.16,1.0,SingleFamily,"5815 E 128th St S,Tulsa,OK"
1774,2054689166,297490,3,1560,36.106003,4023 S 152nd Ave E,74134,https://www.zillow.com/homedetails/4023-S-152nd-Ave-E-Tulsa-OK-74134/2054689166_zpid/,-95.806496,2.0,0.0,0.0,0.0,2024.0,8276.4,1.0,SingleFamily,"4023 S 152nd Ave E,Tulsa,OK"
1775,22157295,307000,3,1283,36.113262,103 E 35th St S,74105,https://www.zillow.com/homedetails/103-E-35th-St-S-Tulsa-OK-74105/22157295_zpid/,-95.98389,1.0,0.0,0.0,0.0,1945.0,18077.4,1.0,SingleFamily,"103 E 35th St S,Tulsa,OK"
1776,2058107210,447500,3,2159,36.07259,9062 E 62nd St S,74133,https://www.zillow.com/homedetails/9062-E-62nd-St-S-Tulsa-OK-74133/2058107210_zpid/,-95.87429,2.0,1.0,0.0,0.0,2023.0,8581.32,1.0,SingleFamily,"9062 E 62nd St S,Tulsa,OK"
1777,22114657,272000,3,1788,36.130775,2211 S Darlington Ave,74114,https://www.zillow.com/homedetails/2211-S-Darlington-Ave-Tulsa-OK-74114/22114657_zpid/,-95.916725,2.0,0.0,0.0,0.0,1962.0,6664.68,1.0,SingleFamily,"2211 S Darlington Ave,Tulsa,OK"
1778,22116537,250000,3,1516,36.149555,817 S Quaker Ave,74120,https://www.zillow.com/homedetails/817-S-Quaker-Ave-Tulsa-OK-74120/22116537_zpid/,-95.974236,3.0,0.0,0.0,0.0,1910.0,17772.48,2.0,SingleFamily,"817 S Quaker Ave,Tulsa,OK"
1779,2064106144,410000,3,2969,36.05705,7402 S 109th East Ave,74133,https://www.zillow.com/homedetails/7402-S-109th-East-Ave-Tulsa-OK-74133/2064106144_zpid/,-95.85506,2.0,1.0,0.0,0.0,1991.0,13939.2,1.0,SingleFamily,"7402 S 109th East Ave,Tulsa,OK"
1780,22123761,328000,3,1301,36.096786,259 E 46th St S,74105,https://www.zillow.com/homedetails/259-E-46th-St-S-Tulsa-OK-74105/22123761_zpid/,-95.981735,2.0,0.0,0.0,0.0,1949.0,96964.56,1.0,SingleFamily,"259 E 46th St S,Tulsa,OK"
1781,22126435,295300,3,1762,36.136787,1704 S Evanston Ave,74104,https://www.zillow.com/homedetails/1704-S-Evanston-Ave-Tulsa-OK-74104/22126435_zpid/,-95.94737,1.0,1.0,0.0,0.0,1928.0,15115.32,1.0,SingleFamily,"1704 S Evanston Ave,Tulsa,OK"
1782,22137417,285000,3,1640,36.084045,5428 S New Haven Ave,74135,https://www.zillow.com/homedetails/5428-S-New-Haven-Ave-Tulsa-OK-74135/22137417_zpid/,-95.93308,2.0,0.0,0.0,0.0,1955.0,8581.32,1.0,SingleFamily,"5428 S New Haven Ave,Tulsa,OK"
1783,22145966,422500,3,3568,36.054497,7422 S Granite Ave,74136,https://www.zillow.com/homedetails/7422-S-Granite-Ave-Tulsa-OK-74136/22145966_zpid/,-95.91385,2.0,1.0,0.0,0.0,1985.0,7013.16,2.0,SingleFamily,"7422 S Granite Ave,Tulsa,OK"
1784,22150215,700000,3,2754,36.112217,1344 E 35th Pl,74105,https://www.zillow.com/homedetails/1344-E-35th-Pl-Tulsa-OK-74105/22150215_zpid/,-95.97372,3.0,1.0,0.0,0.0,2012.0,8537.76,1.0,SingleFamily,"1344 E 35th Pl,Tulsa,OK"
1785,22202369,300000,3,1962,36.007072,10713 S 89th Ave E,74133,https://www.zillow.com/homedetails/10713-S-89th-Ave-E-Tulsa-OK-74133/22202369_zpid/,-95.87769,2.0,0.0,0.0,0.0,1983.0,13982.76,1.0,SingleFamily,"10713 S 89th Ave E,Tulsa,OK"
1786,22230840,232900,3,1320,36.116127,12947 E 32nd St,74134,https://www.zillow.com/homedetails/12947-E-32nd-St-Tulsa-OK-74134/22230840_zpid/,-95.83088,2.0,0.0,0.0,0.0,1972.0,7884.36,1.0,SingleFamily,"12947 E 32nd St,Tulsa,OK"
1787,22239708,255000,3,2234,36.042477,7536 E 83rd Pl,74133,https://www.zillow.com/homedetails/7536-E-83rd-Pl-Tulsa-OK-74133/22239708_zpid/,-95.89093,2.0,0.0,0.0,0.0,1979.0,8842.68,1.0,SingleFamily,"7536 E 83rd Pl,Tulsa,OK"
1788,350181957,215000,3,1532,36.11763,3225 S 148th East Ave,74134,https://www.zillow.com/homedetails/3225-S-148th-East-Ave-Tulsa-OK-74134/350181957_zpid/,-95.81242,2.0,0.0,0.0,0.0,1978.0,9104.04,1.0,SingleFamily,"3225 S 148th East Ave,Tulsa,OK"
1789,352258985,359000,3,2264,36.014183,10938 S 86th East Ave,74133,https://www.zillow.com/homedetails/10938-S-86th-East-Ave-Tulsa-OK-74133/352258985_zpid/,-95.88162,2.0,1.0,0.0,0.0,2002.0,11717.639999999998,1.0,SingleFamily,"10938 S 86th East Ave,Tulsa,OK"
1790,22103232,210000,3,1207,36.121243,5720 E 29th St,74114,https://www.zillow.com/homedetails/5720-E-29th-St-Tulsa-OK-74114/22103232_zpid/,-95.91257,2.0,0.0,0.0,0.0,1955.0,2178.0,1.0,SingleFamily,"5720 E 29th St,Tulsa,OK"
1791,22104708,278000,3,1799,36.148796,835 S Knoxville Ave,74112,https://www.zillow.com/homedetails/835-S-Knoxville-Ave-Tulsa-OK-74112/22104708_zpid/,-95.93674,2.0,0.0,0.0,0.0,1929.0,7666.56,1.0,SingleFamily,"835 S Knoxville Ave,Tulsa,OK"
1792,22105016,495000,3,1725,36.11821,3131 S Victor Ave,74105,https://www.zillow.com/homedetails/3131-S-Victor-Ave-Tulsa-OK-74105/22105016_zpid/,-95.965935,2.0,0.0,0.0,0.0,1936.0,7187.4,1.0,SingleFamily,"3131 S Victor Ave,Tulsa,OK"
1793,22123165,375000,3,2455,36.1383,1612 S Lewis Pl,74104,https://www.zillow.com/homedetails/1612-S-Lewis-Pl-Tulsa-OK-74104/22123165_zpid/,-95.95738,2.0,0.0,0.0,0.0,1929.0,7492.32,1.0,SingleFamily,"1612 S Lewis Pl,Tulsa,OK"
1794,22123458,225000,3,1230,36.153625,511 S Maplewood Ave,74112,https://www.zillow.com/homedetails/511-S-Maplewood-Ave-Tulsa-OK-74112/22123458_zpid/,-95.90766,1.0,0.0,0.0,0.0,1954.0,12545.28,1.0,SingleFamily,"511 S Maplewood Ave,Tulsa,OK"
1795,22128495,289000,3,1614,36.077904,5879 S Quebec Ave,74135,https://www.zillow.com/homedetails/5879-S-Quebec-Ave-Tulsa-OK-74135/22128495_zpid/,-95.92919,2.0,1.0,0.0,0.0,1959.0,10585.08,1.0,SingleFamily,"5879 S Quebec Ave,Tulsa,OK"
1796,22136970,280000,3,1752,36.12483,4969 E 26th Pl,74114,https://www.zillow.com/homedetails/4969-E-26th-Pl-Tulsa-OK-74114/22136970_zpid/,-95.91953,2.0,0.0,0.0,0.0,1954.0,12545.28,1.0,SingleFamily,"4969 E 26th Pl,Tulsa,OK"
1798,22151788,390000,3,2338,36.160667,552 N Quanah Ave,74127,https://www.zillow.com/homedetails/552-N-Quanah-Ave-Tulsa-OK-74127/22151788_zpid/,-96.00737,2.0,1.0,0.0,0.0,1917.0,10454.4,2.0,SingleFamily,"552 N Quanah Ave,Tulsa,OK"
1799,22163143,313000,3,1868,36.10344,4137 E 41st Pl,74135,https://www.zillow.com/homedetails/4137-E-41st-Pl-Tulsa-OK-74135/22163143_zpid/,-95.92799,2.0,1.0,0.0,0.0,1960.0,20168.28,1.0,SingleFamily,"4137 E 41st Pl,Tulsa,OK"
1800,22174252,290000,3,1880,36.088947,7049 E 52nd St S,74145,https://www.zillow.com/homedetails/7049-E-52nd-St-S-Tulsa-OK-74145/22174252_zpid/,-95.8963,2.0,0.0,0.0,0.0,1964.0,34543.08,1.0,SingleFamily,"7049 E 52nd St S,Tulsa,OK"
1801,22227605,255000,3,1912,36.06181,7014 S Jamestown Ave,74136,https://www.zillow.com/homedetails/7014-S-Jamestown-Ave-Tulsa-OK-74136/22227605_zpid/,-95.93855,2.0,0.0,0.0,0.0,1966.0,6185.52,1.0,SingleFamily,"7014 S Jamestown Ave,Tulsa,OK"
1802,22112915,210000,3,1550,36.08122,1623 E 56th Ct,74105,https://www.zillow.com/homedetails/1623-E-56th-Ct-Tulsa-OK-74105/22112915_zpid/,-95.96765,2.0,0.0,0.0,0.0,1961.0,17511.12,1.0,SingleFamily,"1623 E 56th Ct,Tulsa,OK"
1803,22218822,410000,3,2891,36.021095,7736 E 99th St,74133,https://www.zillow.com/homedetails/7736-E-99th-St-Tulsa-OK-74133/22218822_zpid/,-95.889595,2.0,1.0,0.0,0.0,2000.0,27007.2,1.0,SingleFamily,"7736 E 99th St,Tulsa,OK"
1804,22242351,330000,3,2521,36.05382,7523 S 85th East Pl,74133,https://www.zillow.com/homedetails/7523-S-85th-East-Pl-Tulsa-OK-74133/22242351_zpid/,-95.8812,2.0,1.0,0.0,0.0,1979.0,8842.68,1.0,SingleFamily,"7523 S 85th East Pl,Tulsa,OK"
1805,22118985,265000,3,1749,36.12088,7309 E 30th St,74129,https://www.zillow.com/homedetails/7309-E-30th-St-Tulsa-OK-74129/22118985_zpid/,-95.94841,2.0,0.0,0.0,0.0,,7753.68,1.0,SingleFamily,"7309 E 30th St,Tulsa,OK"
1806,22133267,245000,3,1327,36.084545,5348 S Columbia Pl,74105,https://www.zillow.com/homedetails/5348-S-Columbia-Pl-Tulsa-OK-74105/22133267_zpid/,-95.95209,1.0,1.0,0.0,0.0,1958.0,15289.56,1.0,SingleFamily,"5348 S Columbia Pl,Tulsa,OK"
1807,22137172,278000,3,1792,36.123386,5329 E 27th Pl,74114,https://www.zillow.com/homedetails/5329-E-27th-Pl-Tulsa-OK-74114/22137172_zpid/,-95.916504,2.0,0.0,0.0,0.0,1956.0,58413.96,1.0,SingleFamily,"5329 E 27th Pl,Tulsa,OK"
1808,22145584,249000,3,1626,36.110947,3618 S Pittsburg Ave,74135,https://www.zillow.com/homedetails/3618-S-Pittsburg-Ave-Tulsa-OK-74135/22145584_zpid/,-95.93154,1.0,1.0,0.0,0.0,1953.0,9016.92,1.0,SingleFamily,"3618 S Pittsburg Ave,Tulsa,OK"
1809,351938837,300000,3,1962,36.007103,10713 S 89th East Ave,74133,https://www.zillow.com/homedetails/10713-S-89th-East-Ave-Tulsa-OK-74133/351938837_zpid/,-95.877686,2.0,0.0,0.0,0.0,1983.0,3789.72,1.0,SingleFamily,"10713 S 89th East Ave,Tulsa,OK"
1810,22103863,250000,3,1687,36.12594,2613 S 75th Ave E,74129,https://www.zillow.com/homedetails/2613-S-75th-Ave-E-Tulsa-OK-74129/22103863_zpid/,-95.89389,2.0,0.0,0.0,0.0,1956.0,10497.96,1.0,SingleFamily,"2613 S 75th Ave E,Tulsa,OK"
1811,89358877,332000,3,2014,36.0958,4621 S 173rd Ave E,74134,https://www.zillow.com/homedetails/4621-S-173rd-Ave-E-Tulsa-OK-74134/89358877_zpid/,-95.78411,2.0,0.0,0.0,0.0,2007.0,10280.16,1.0,SingleFamily,"4621 S 173rd Ave E,Tulsa,OK"
1812,350330272,249000,3,1494,36.109703,3717 S 150th East Ave,74134,https://www.zillow.com/homedetails/3717-S-150th-East-Ave-Tulsa-OK-74134/350330272_zpid/,-95.80862,2.0,0.0,0.0,0.0,2019.0,18687.24,1.0,SingleFamily,"3717 S 150th East Ave,Tulsa,OK"
1813,22161671,234900,3,2063,36.087666,2121 E 52nd St S,74105,https://www.zillow.com/homedetails/2121-E-52nd-St-S-Tulsa-OK-74105/22161671_zpid/,-95.96116,2.0,1.0,0.0,0.0,1964.0,7013.16,1.0,SingleFamily,"2121 E 52nd St S,Tulsa,OK"
1814,22168297,405000,3,2161,36.08208,2501 E 56th St S,74105,https://www.zillow.com/homedetails/2501-E-56th-St-S-Tulsa-OK-74105/22168297_zpid/,-95.95528,2.0,0.0,0.0,0.0,1958.0,8276.4,1.0,SingleFamily,"2501 E 56th St S,Tulsa,OK"
1815,22182880,213650,3,1189,36.192272,1916 E 26th Pl N,74110,https://www.zillow.com/homedetails/1916-E-26th-Pl-N-Tulsa-OK-74110/22182880_zpid/,-95.964226,2.0,0.0,0.0,0.0,2023.0,18077.4,1.0,SingleFamily,"1916 E 26th Pl N,Tulsa,OK"
1816,22229915,402000,3,2731,36.001507,11126 S Joplin Ave,74137,https://www.zillow.com/homedetails/11126-S-Joplin-Ave-Tulsa-OK-74137/22229915_zpid/,-95.908554,2.0,1.0,0.0,0.0,1991.0,8581.32,1.0,SingleFamily,"11126 S Joplin Ave,Tulsa,OK"
1817,22187868,536750,3,2691,36.127632,2230 E 25th St,74114,https://www.zillow.com/homedetails/2230-E-25th-St-Tulsa-OK-74114/22187868_zpid/,-95.95928,2.0,1.0,0.0,0.0,1931.0,6664.68,2.0,SingleFamily,"2230 E 25th St,Tulsa,OK"
1818,22111260,287000,3,1719,36.141205,2620 E 14th Pl,74104,https://www.zillow.com/homedetails/2620-E-14th-Pl-Tulsa-OK-74104/22111260_zpid/,-95.952896,2.0,0.0,0.0,0.0,1945.0,17772.48,1.0,SingleFamily,"2620 E 14th Pl,Tulsa,OK"
1819,22111863,260000,3,2092,36.10517,1732 W 40th St,74107,https://www.zillow.com/homedetails/1732-W-40th-St-Tulsa-OK-74107/22111863_zpid/,-96.01302,2.0,0.0,0.0,0.0,1935.0,13939.2,2.0,SingleFamily,"1732 W 40th St,Tulsa,OK"
1820,22112005,295000,3,1422,36.15249,2546 E 5th Pl,74104,https://www.zillow.com/homedetails/2546-E-5th-Pl-Tulsa-OK-74104/22112005_zpid/,-95.95394,2.0,0.0,0.0,0.0,2017.0,96964.56,1.0,SingleFamily,"2546 E 5th Pl,Tulsa,OK"
1821,22122638,203000,3,1320,36.16348,124 N Delaware Pl,74110,https://www.zillow.com/homedetails/124-N-Delaware-Pl-Tulsa-OK-74110/22122638_zpid/,-95.948425,1.0,1.0,0.0,0.0,1924.0,15115.32,1.0,SingleFamily,"124 N Delaware Pl,Tulsa,OK"
1822,22126402,290000,3,1911,36.13576,1732 S Florence Ave,74104,https://www.zillow.com/homedetails/1732-S-Florence-Ave-Tulsa-OK-74104/22126402_zpid/,-95.94513,0.0,0.0,0.0,0.0,1929.0,8581.32,1.0,SingleFamily,"1732 S Florence Ave,Tulsa,OK"
1823,22146377,200000,3,1483,36.14046,1505 S 75th East Ave,74112,https://www.zillow.com/homedetails/1505-S-75th-East-Ave-Tulsa-OK-74112/22146377_zpid/,-95.893166,2.0,0.0,0.0,0.0,1960.0,7013.16,1.0,SingleFamily,"1505 S 75th East Ave,Tulsa,OK"
1824,22150576,750000,3,2502,36.138622,1617 S Saint Louis Ave,74120,https://www.zillow.com/homedetails/1617-S-Saint-Louis-Ave-Tulsa-OK-74120/22150576_zpid/,-95.97028,2.0,1.0,0.0,0.0,2014.0,8537.76,1.0,SingleFamily,"1617 S Saint Louis Ave,Tulsa,OK"
1825,22153343,244900,3,1610,36.090237,6914 E 50th Pl,74145,https://www.zillow.com/homedetails/6914-E-50th-Pl-Tulsa-OK-74145/22153343_zpid/,-95.899536,2.0,0.0,0.0,0.0,1971.0,13982.76,1.0,SingleFamily,"6914 E 50th Pl,Tulsa,OK"
1826,22173759,290000,3,2332,36.085136,6610 E 54th St S,74145,https://www.zillow.com/homedetails/6610-E-54th-St-S-Tulsa-OK-74145/22173759_zpid/,-95.903984,2.0,1.0,0.0,0.0,1965.0,7884.36,1.0,SingleFamily,"6610 E 54th St S,Tulsa,OK"
1827,22186681,245000,3,1206,36.125034,2625 S Oswego Pl,74114,https://www.zillow.com/homedetails/2625-S-Oswego-Pl-Tulsa-OK-74114/22186681_zpid/,-95.93239,0.0,0.0,0.0,0.0,1952.0,8842.68,1.0,SingleFamily,"2625 S Oswego Pl,Tulsa,OK"
1828,22226612,390000,3,2585,36.056984,2604 E 74th St,74136,https://www.zillow.com/homedetails/2604-E-74th-St-Tulsa-OK-74136/22226612_zpid/,-95.95287,2.0,1.0,0.0,0.0,1988.0,9104.04,1.0,SingleFamily,"2604 E 74th St,Tulsa,OK"
1829,22233677,330000,3,2293,36.03445,8829 S 72nd East Ave,74133,https://www.zillow.com/homedetails/8829-S-72nd-East-Ave-Tulsa-OK-74133/22233677_zpid/,-95.89573,2.0,0.0,0.0,0.0,1983.0,11717.639999999998,1.0,SingleFamily,"8829 S 72nd East Ave,Tulsa,OK"
1830,309691240,385000,3,1950,35.97751,6304 E 128th St S,74008,https://www.zillow.com/homedetails/6304-E-128th-St-S-Bixby-OK-74008/309691240_zpid/,-95.90668,2.0,1.0,0.0,0.0,2020.0,2178.0,1.0,SingleFamily,"6304 E 128th St S,Tulsa,OK"
1831,2067202104,240000,3,1851,36.129078,2329 S 82nd East Ave,74129,https://www.zillow.com/homedetails/2329-S-82nd-East-Ave-Tulsa-OK-74129/2067202104_zpid/,-95.88613,2.0,0.0,0.0,0.0,1965.0,7666.56,1.0,SingleFamily,"2329 S 82nd East Ave,Tulsa,OK"
1832,2141406410,332000,3,2014,36.0958,4621 S 173rd East Ave,74134,https://www.zillow.com/homedetails/4621-S-173rd-East-Ave-Tulsa-OK-74134/2141406410_zpid/,-95.78413,2.0,0.0,0.0,0.0,2007.0,7187.4,1.0,SingleFamily,"4621 S 173rd East Ave,Tulsa,OK"
1833,22145478,235000,3,1154,36.126747,4807 E 25th Pl,74114,https://www.zillow.com/homedetails/4807-E-25th-Pl-Tulsa-OK-74114/22145478_zpid/,-95.92357,1.0,1.0,0.0,0.0,1955.0,7492.32,1.0,SingleFamily,"4807 E 25th Pl,Tulsa,OK"
1834,21783561,360000,3,2472,36.044823,4220 W 82nd St,74132,https://www.zillow.com/homedetails/4220-W-82nd-St-Tulsa-OK-74132/21783561_zpid/,-96.04137,2.0,2.0,0.0,0.0,1986.0,12545.28,1.0,SingleFamily,"4220 W 82nd St,Tulsa,OK"
1835,22105037,542500,3,2690,36.11764,1852 E 31st Pl,74105,https://www.zillow.com/homedetails/1852-E-31st-Pl-Tulsa-OK-74105/22105037_zpid/,-95.963745,3.0,0.0,0.0,0.0,1936.0,10585.08,1.0,SingleFamily,"1852 E 31st Pl,Tulsa,OK"
1836,22119650,300000,3,2130,36.076237,6633 E 60th Pl,74145,https://www.zillow.com/homedetails/6633-E-60th-Pl-Tulsa-OK-74145/22119650_zpid/,-95.90024,2.0,1.0,0.0,0.0,1964.0,12545.28,1.0,SingleFamily,"6633 E 60th Pl,Tulsa,OK"
